IATA,City,Latitude,Longitude
OTR,Coto 47,8.601556,-82.968614
OTS,Anacortes,48.498889,-122.6625
OTU,Otu,7.010369,-74.715497
OTZ,Kotzebue,66.884678,-162.59855
OUA,Ouagadougou,12.353194,-1.512417
OUD,Oujda,34.78715,-1.923986
OUE,Ouesso,1.615994,16.037917
OUI,Huay Xai,20.2573,100.437
OUK,Outer Skerries,60.417,-0.75
OUL,Oulu,64.930061,25.354564
OVA,Bekily,-24.236111,45.305
OVB,Novosibirsk,55.012622,82.650656
OVD,Aviles,43.563567,-6.034622
OVS,Sovetskiy,61.32,63.6044
OWB,Owensboro,37.7401,-87.1668
OWD,Norwood,42.1905278,-71.1729444
OXB,Bissau,11.89485,-15.653681
OXC,Oxford,41.4785556,-73.13525
OXD,Oxford,39.5022607,-84.7843814
OXF,Oxford,51.836944,-1.32
OXR,Oxnard,34.200833,-119.207222
OYE,Oyem,1.543108,11.581361
OYG,Moyo,3.633,31.75
OYL,Moyale,3.465,39.105
OZA,Ozona,30.735281,-101.202972
OZC,Ozamis,8.178508,123.841731
OZH,Zaporozhye,47.867,35.3157
OZP,Sevilla,37.174917,-5.615944
OZZ,Ouarzazate,30.939053,-6.909431
P08,Cooldige,32.93590164,-111.427002
P52,Cottonwood,34.72999954,-112.0350037
PAB,Bilaspur,21.9884,82.110983
PAC,Panama,8.973339,-79.555583
PAD,Paderborn,51.614089,8.616317
PAE,Everett,47.906342,-122.281564
PAF,Pakuba,2.3275,31.5
PAG,Pagadian,7.827197,123.458294
PAH,PADUCAH,37.0602875,-88.7729583
PAJ,Parachinar,33.9021,70.0716
PAM,Panama City,30.069567,-85.575417
PAN,Pattani,6.785458,101.153569
PAO,Palo Alto,37.4611111,-122.1150556
PAP,Port-au-prince,18.58005,-72.292542
PAQ,Palmer,61.594914,-149.088711
PAR,Paris,48.856389,2.352222
PAS,Paros,37.010278,25.127778
PAT,Patina,25.591317,85.087992
PAV,Paulo Alfonso,-9.400878,-38.250575
PAX,Port-de-Paix,19.9336,-72.8486
PAZ,Poza Rico,20.602671,-97.460839
PBC,Puebla,19.158144,-98.371447
PBD,Porbandar,21.648675,69.657219
PBF,Pine Bluff,34.173142,-91.935597
PBG,Plattsburgh,44.650944,-73.468139
PBH,Thimphu,27.403192,89.424606
PBI,West Palm Beach,26.683161,-80.095589
PBJ,Paama Island,-16.439,168.257
PBL,Puerto Cabello,10.4805,-68.073025
PBM,Zandery,5.452831,-55.187783
PBN,Porto Amboim,-10.721956,13.765528
PBO,Paraburdoo,-23.1711,117.745
PBP,Nandayure,9.85611,-85.3708
PBR,Puerto Barrios,15.730878,-88.583767
PBU,Putao,27.329922,97.426269
PBV,Point Barrow,56.578344,-169.661611
PBX,Pikeville,37.5617639,-82.5663889
PCA,Pachuca,20.0772,-98.782814
PCB,Jakarta,-6.336964,106.764561
PCL,Pucallpa,-8.377939,-74.574297
PCM,Playa del Carmen,20.6225,-87.082221
PCN,Picton,-41.348333,173.955278
PCP,Principe,1.662936,7.411742
PCR,Puerto Carreno,6.184717,-67.493164
PCW,Port Clinton,41.5162703,-82.8694868
PCZ,Waupaca,44.33325,-89.0197778
PDA,Puerto InÃ_rida,3.85,-67.91
PDB,Pedro Bay,59.782222,-154.1325
PDG,Padang,-0.874989,100.351881
PDK,Atlanta,33.8756111,-84.3019722
PDL,Ponta Delgada,37.741184,-25.69787
PDO,Talang Gudang-Sumatra Island,-3.286069,103.8796
PDP,Punta del Este,-34.855139,-55.094278
PDS,Piedras Negras,28.627394,-100.535211
PDT,Pendleton,45.695,-118.841389
PDV,Plovdiv,42.067806,24.850833
PDX,Portland,45.588722,-122.5975
PEA,Penneshaw,-34.75,137.933
PEC,Pelican,57.955278,-136.236389
PED,Pardubice,50.013419,15.738647
PEE,Perm,57.914517,56.021214
PEF,Peenemunde,54.157778,13.772778
PEG,Perugia,43.095906,12.513222
PEI,Pereira,4.812675,-75.739519
PEK,Beijing,40.080111,116.584556
PEM,Puerto Maldonado,-12.613611,-69.228611
PEN,Penang,5.297139,100.276864
PEQ,Pecos,31.3823889,-103.5107222
PER,Perth,-31.940278,115.966944
PES,Petrozavodsk,61.8852,34.1547
PET,Pelotas,-31.718353,-52.327689
PEU,Puerto Lempira,15.2622,-83.7812
PEV,PÃ©cs-PogÃ¡ny,45.990928,18.240983
PEW,Peshawar,33.993911,71.514581
PEX,Pechora,65.070387,57.082045
PEZ,Penza,53.1106,45.0211
PFB,Passo Fundo,-28.243989,-52.326558
PFJ,Patreksfjordur,65.555833,-23.965
PFN,Panama City,30.212083,-85.682806
PFO,Paphos,34.718039,32.485731
PFQ,Parsabad,39.603606,47.8815
PFR,Ilebo,-4.333,20.583
PGA,Page,36.9261,-111.4483
PGD,Punta Gorda,26.919722,-81.990556
PGF,Perpignan,42.740442,2.870667
PGH,Nainital,29.033408,79.473744
PGK,Pangkal Pinang,-2.1622,106.139064
PGU,Khalije Fars,27.379444,52.7375
PGV,Greenville,35.635278,-77.385278
PGX,Perigueux,45.198055,0.815556
PHA,Phan Rang,11.6335,108.952
PHC,Port Hartcourt,5.015494,6.949594
PHD,New Philadelpha,40.4701667,-81.4199444
PHE,Port Hedland,-20.377778,118.626389
PHF,Newport News,37.131894,-76.492989
PHK,Pahokee,26.789,-80.692
PHL,Philadelphia,39.871944,-75.241139
PHN,Port Huron,42.910957,-82.528862
PHO,Point Hope,68.3488,-166.799
PHS,Phitsanulok,16.782939,100.279122
PHW,Phalaborwa,-23.937166,31.15539
PHX,Phoenix,33.434278,-112.011583
PHY,Phetchabun,16.676028,101.195108
PIA,Peoria,40.664203,-89.693258
PIB,Hattiesburg/Laurel,31.4671,-89.3371
PID,Nassau,25.083,-77.3
PIE,St. Petersburg,27.910167,-82.687389
PIF,Pingtung,22.672367,120.461728
PIH,Pocatello,42.9098,-112.596
PIK,Prestwick,55.509444,-4.586667
PIM,Pine Mountain,32.8406944,-84.8824444
PIN,Parintins,-2.627778,-56.735833
PIO,Pisco,-13.744864,-76.220284
PIP,Pilot Point,57.585393,-157.571944
PIR,Pierre,44.3827,-100.286
PIS,Poitiers,46.587745,0.306666
PIT,Pittsburgh,40.491467,-80.232872
PIU,Piura,-5.20575,-80.616444
PIX,Pico,38.554333,-28.441333
PIZ,Point Lay,69.732875,-163.005342
PJA,Pajala,67.2456,23.0689
PJC,Pedro Juan Caballero,-22.641389,-55.829722
PJG,Panjgur,26.954547,64.132517
PJM,Puerto Jimenez,8.53333,-83.3
PKB,PARKERSBURG,39.3451039,-81.4392031
PKC,Petropavlovsk,53.167889,158.453669
PKE,Parkes,-33.1314,148.239
PKG,Pangkor Island,4.24472,100.553
PKH,Porto Heli,37.298792,23.148986
PKK,Pakhokku,21.3333,95.1
PKN,Pangkalan Bun,-2.705197,111.673208
PKP,Puka Puka,-14.809458,-138.812811
PKR,Pokhara,28.200881,83.982056
PKU,Pekanbaru,0.460786,101.444539
PKV,Pskov,57.783917,28.395614
PKW,Selebi-phikwe,-22.05835,27.828767
PKY,Palangkaraya,-2.225128,113.942661
PKZ,Pakse,15.132053,105.781417
PLD,Playa Samara,10.25,-85.417
PLH,Plymouth,50.422778,-4.105833
PLJ,Placencia,16.536944,-88.361667
PLL,Manaus,-3.14604,-59.9863
PLM,Palembang,-2.89825,104.699903
PLN,Pellston,45.5709,-84.7967
PLO,Port Lincoln,-34.6053,135.88
PLP,La Palma,8.40667,-78.1417
PLQ,Palanga,55.973228,21.093856
PLS,Providenciales,21.773625,-72.265886
PLU,Belo Horizonte,-19.851181,-43.950628
PLV,Poltava,49.34261,34.23551
PLW,Palu,-0.918542,119.909642
PLX,Semiplatinsk,50.3513,80.2344
PLY,Paris,48.844722,2.373611
PLZ,Port Elizabeth,-33.984919,25.617275
PMA,Pemba,-5.257264,39.811417
PMB,Pembina,48.942501,-97.240833
PMC,Puerto Montt,-41.438886,-73.093953
PMD,Palmdale,34.629391,-118.08456
PME,Portsmouth,50.8,-1.083333
PMF,Parma,44.824483,10.296367
PMG,Ponta Pora,-22.549639,-55.702614
PMI,Palma de Mallorca,39.55361,2.727778
PMK,Palm Island,-18.7553,146.581
PML,Cold Bay,56.006111,-160.560833
PMO,Palermo,38.175958,13.091019
PMP,Pompano Beach,26.2471389,-80.1110556
PMQ,Perito Moreno,-46.537911,-70.978689
PMR,Palmerston North,-40.320556,175.616944
PMS,Palmyra,34.557361,38.316889
PMV,Porlamar,10.912926,-63.967581
PMW,Palmas,-10.241667,-48.35278
PMY,Puerto Madryn,-42.759161,-65.102725
PMZ,Palmar Sur,8.951025,-83.468583
PNA,Pamplona,42.770039,-1.646331
PNB,Porto Nacional,-10.719417,-48.399736
PNC,Ponca City,36.731958,-97.099781
PND,Punta Gorda,16.1024,-88.8083
PNE,Philadelphia,40.081944,-75.010586
PNH,Phnom-penh,11.546556,104.844139
PNI,Pohnpei,6.9851,158.208989
PNK,Pontianak,-0.150711,109.403892
PNL,Pantelleria,36.816519,11.968864
PNM,Princeton,45.559868,-93.608217
PNP,Girua,-8.80454,148.309
PNQ,Pune,18.582111,73.919697
PNR,Pointe-noire,-4.816028,11.886597
PNS,Pensacola,30.473425,-87.186611
PNT,Puerto Natales,-51.733333,-72.516667
PNV,Panevezys,55.729444,24.460833
PNY,Pendicherry,11.968722,79.810058
PNZ,Petrolina,-9.362411,-40.569097
POA,Porto Alegre,-29.994428,-51.171428
POB,Fort Bragg,35.170883,-79.014472
POC,La Verne,34.0916667,-117.7817778
POE,Fort Polk,31.044833,-93.191667
POF,Poplar Bluff,36.77394444,-90.3248611
POG,Port Gentil,-0.711739,8.754383
POI,Potosi,-19.543069,-65.723706
POJ,Patos de Minas,-18.672778,-46.491111
POL,Pemba,-12.986753,40.522492
POM,Port Moresby,-9.443383,147.22005
POO,Pocos De Caldas,-21.843014,-46.567917
POP,Puerto Plata,19.7579,-70.570033
POR,Pori,61.461686,21.799983
POS,Port-of-spain,10.595369,-61.337242
POT,Port Antonio,18.198806,-76.534528
POW,Portoroz,45.473353,13.614978
POX,Pontoise,49.096647,2.040833
POZ,Poznan,52.421031,16.826325
PPB,President Prudente,-22.175056,-51.424639
PPC,Prospect Creek,66.814167,-150.643611
PPE,Punta Penasco,31.351878,-113.525728
PPG,Pago Pago,-14.331,-170.7105
PPK,Petropavlosk,54.7747,69.1839
PPL,Phaplu,27.517,86.6
PPN,Popayan,2.4544,-76.609319
PPP,Prosserpine,-20.495,148.552222
PPQ,Paraparaumu,-40.904722,174.989167
PPS,Puerto Princesa,9.742119,118.758731
PPT,Papeete,-17.556667,-149.611389
PPV,Port Protection,56.328889,-133.61
PPW,Papa Westray,59.3517,-2.90028
PQC,Phu Quoc,10.227025,103.967169
PQI,Presque Isle,46.688958,-68.044797
PQQ,Port Macquarie,-31.4358,152.863
PQS,Pilot Station,61.934444,-162.899444
PRA,Parana,-31.794778,-60.480361
PRC,Prescott,34.654472,-112.419583
PRG,Prague,50.100833,14.26
PRH,Phrae,18.132169,100.164664
PRI,Praslin,-4.319292,55.691417
PRL,Port Oceanic,60.2083333,-147.8194444
PRN,Pristina,42.572778,21.035833
PRV,Prerov,49.425833,17.404722
PRY,Pretoria,-25.653858,28.224231
PSA,Pisa,43.683917,10.39275
PSC,Pasco,46.2647,-119.119
PSD,Port Said,31.279444,32.24
PSE,Ponce,18.008306,-66.563028
PSG,Petersburg,56.801667,-132.945278
PSH,Sankt Peter-Ording,54.3089,8.68694
PSI,Pasni,25.290487,63.345083
PSJ,Poso,-1.416753,120.657669
PSL,Perth,56.439722,-3.371389
PSM,Portsmouth,43.0779,-70.8233
PSO,Pasto,1.396247,-77.291478
PSP,Palm Springs,33.829667,-116.506694
PSR,Pescara,42.431656,14.181067
PSS,Posadas,-27.385839,-55.970728
PSU,Putussibau-Borneo Island,0.835578,112.937144
PSV,Papa Stour,60.3217,-1.69306
PSX,Palacios,28.727508,-96.250958
PSY,Stanley,-51.685672,-57.777644
PSZ,Puerto Suarez,-18.975281,-57.820586
PTA,Port alsworth,60.208281,-154.306586
PTB,Petersburg,37.18375,-77.507388
PTF,Malolo Lailai Island,-17.7779,177.197
PTG,Polokwane,-23.926089,29.484422
PTH,Port Heiden,56.9591,-158.633
PTJ,Portland,-38.3181,141.471
PTK,Pontiac,42.667,-83.35
PTP,Pointe-a-pitre,16.265306,-61.531806
PTU,Port Moller,59.011356,-161.819664
PTY,Panama City,9.071364,-79.383453
PTZ,Pastaza,-2,-77
PUB,Pueblo,38.289085,-104.496572
PUC,Price,39.609722,-110.75278
PUD,Puerto Deseado,-47.735292,-65.904097
PUE,Puerto Obaldia,8.68333,-77.5333
PUF,Pau,43.38,-0.418611
PUG,Argyle,-32.506944,137.716667
PUJ,Punta Cana,18.567367,-68.363431
PUK,Pukarua,-18.3166666,-137.016666
PUM,Pomalaa,-4.183333,121.61667
PUQ,Punta Arenas,-53.002642,-70.854586
PUR,Puerto Rico/Manuripi,-11.1077,-67.5512
PUS,Busan,35.179528,128.938222
PUU,Puerto Asis,0.505228,-76.500836
PUW,Pullman,46.743861,-117.109583
PUY,Pula,44.893533,13.922192
PUZ,Puerto Cabezas,14.047194,-83.386722
PVA,Providencia,13.356944,-81.35833
PVC,Provincetown,42.071945,-70.22139
PVD,Providence,41.732581,-71.420383
PVE,El Porvenir,9.559167,-78.971111
PVG,Shanghai,31.143378,121.805214
PVH,Porto Velho,-8.709294,-63.902281
PVK,Preveza,38.925467,20.765311
PVO,Portoviejo,-1.041647,-80.472206
PVP,San Bruno,27.093056,-112.098889
PVR,Puerto Vallarta,20.680083,-105.254167
PVS,Provideniya Bay,64.378139,-173.243306
PVU,Provo,40.21805555,-111.7222222
PWE,Pevek,69.783283,170.597006
PWK,Chicago-Wheeling,42.1142897,-87.9015376
PWM,Portland,43.646161,-70.309281
PWQ,Pavlodar,52.195,77.073889
PWT,Bremerton,47.490244,-122.764814
PXH,Prominent Hill,-29.716667,135.521667
PXM,Puerto Escondido,15.876861,-97.089117
PXO,Porto Santo,33.073386,-16.349975
PXU,Pleiku,14.004522,108.017158
PYC,Playon Chico,9.303333,-78.236111
PYE,Penrhyn Island,-9.00667,-158.037
PYH,Puerto Ayacucho,5.619992,-67.606103
PYJ,Yakutia,66.400431,112.030325
PYM,Plymouth,41.9090278,-70.7287778
PYP,Centre,34.0899167,-85.6100833
PYR,Andravida,37.920708,21.292583
PYY,Pai,19.372,98.437
PZB,Pietermaritzburg,-29.648975,30.398667
PZE,Penzance,50.1281,-5.51845
PZH,Zhob,31.358381,69.463606
PZI,Panzhihua,26.54,101.799
PZO,Guayana,8.288528,-62.760361
PZU,Port Sudan,19.4336,37.2341
PZY,Piestany,48.625247,17.828444
QAS,Ech-cheliff,36.212658,1.331775
QBC,Bella Coola,52.3875,-126.596
QCJ,Botucatu,-22.938,-48.467
QCU,Akunnaaq,68.75,-52.3333
QCY,Coningsby,53.093014,-0.166014
QDJ,Djelfa,34.6657,3.351
QDU,Dusseldorf,51.220278,6.792778
QEF,Egelsbach,49.9608,8.64361
QFD,Boufarik,36.545834,2.876111
QFI,Iginniarfik,68.7,-52.9667
QFO,Duxford,52.09083,0.13194
QFZ,Mainz,0,0
QGY,GyÅ‘r,47.627097,17.808347
QHR,Debre Zeyit,8.7163,39.0059
QKL,Cologne,50.9425,6.958056
QKT,Kortrijk-vevelgem,50.817222,3.204722
QLA,Lasham,51.187167,-1.0335
QLT,Latina,41.542436,12.909019
QMJ,Masjed Soleiman,32.002372,49.270364
QMZ,Mainz,50.00829,8.27356
QNC,Neuchatel,46.9575,6.86472
QNJ,Annemasse,46.191972,6.268386
QNV,Nova Iguacu,-22.7453,-43.4603
QNX,Macon,46.295103,4.795767
QOT,Otaru,43.1894444,141.0022222
QOW,Imo,5.42706,7.20603
QPA,Padova,45.395767,11.847903
QPG,Paya Lebar,1.360417,103.90953
QPJ,Pecs,46.070833,18.233056
QPP,Berlin,52.52493,13.36963
QPS,Piracununga,-21.984561,-47.334764
QPZ,Piacenza,44.913055,9.723333
QQK,London,51.5326,0.1233
QQP,London,51.515833,-0.176111
QQS,London,51.53251949,-0.126300373
QQU,London,51.5284,-0.1331
QQW,London,51.5031,-0.1147
QRA,Johannesburg,-26.242506,28.151169
QRH,Rotterdam,51.924444,4.469444
QRO,Queretaro,20.617289,-100.185658
QRW,Osubi,5.31,5.45
QSA,Sabadell,41.5209,2.10508
QSC,Sao Carlos,-21.875,-47.904
QSF,Setif,36.1781,5.32449
QSR,Salerno,40.6204,14.911294
QUA,Puttgarden,54.5,11.2167
QUB,Ubari,26.5675,12.8231
QUS,Gusau,12.171667,6.696111
QVY,Utti,60.896394,26.938353
QWC,Berlin,52.507222,13.3325
QXB,Aix-les-milles,43.505554,5.367778
QXG,Angers,47.464714,-0.556405
QXR,RADOM,51.231978,21.124183
QYD,Gdynia,54.5797,18.5172
QYI,Hilversum,52.226389,5.181667
QYR,Troyes,48.322136,4.016703
QYX,Uppsala,59.858333,17.646111
R49,Republic,48.7182058,-118.6564714
RAB,Tokua,-4.34046,152.38
RAC,Racine,42.7605,-87.8152
RAE,Arar,30.906589,41.138217
RAF,Rafaela,-31.282072,-61.501594
RAH,Rafha,29.626419,43.490614
RAI,"Praia, Santiago Island",14.9245,-23.4935
RAJ,Rajkot,22.309183,70.779525
RAK,Marrakech,31.606886,-8.0363
RAL,Riverside,33.951875,-117.445103
RAM,Ramingining,-12.3564,134.898
RAO,Ribeirao Preto,-21.134167,-47.774189
RAP,Rapid City,44.045278,-103.057222
RAR,Avarua,-21.202739,-159.805556
RAS,Rasht,37.325314,49.605817
RAT,Raduzhnyi,62.1586,77.3289
RAZ,Rawala Kot,33.849658,73.798147
RBA,Rabat,34.051467,-6.751519
RBB,Borba,-4.387778,-59.593889
RBD,Dallas,32.680833,-96.868333
RBE,Ratanakiri,13.73,106.987
RBK,Murrieta-Temecula,33.5741791,-117.1284732
RBM,Robinson,34.850089,-92.300153
RBN,Fort Jefferson - Dry Tortugas,24.61667,-82.86667
RBQ,Rerrenabaque,-14.4275,-67.498056
RBR,Rio Branco,-9.583,-67.4836
RBV,Ramata,-8.16806,157.643
RBX,Rumbek,6.825,29.669
RBY,Ruby,64.7272,-155.47
RCA,Rapid City,44.145042,-103.103567
RCB,Richard's Bay,-28.741039,32.092111
RCE,Roche Harbor,48.608056,-123.159722
RCH,Rio Hacha,11.526222,-72.925958
RCL,Redcliffe,-15.472,167.835
RCM,Richmond,-33.600556,150.780833
RCO,Rochefort,45.887779,-0.983056
RCS,Rochester,51.351944,0.502778
RCU,Rio Cuarto,-33.085128,-64.261314
RCZ,Rockingham,34.8913056,-79.7596111
RDC,Redencao,-8.033333,-49.98
RDD,Redding,40.509,-122.293389
RDG,Reading,40.3785,-75.9652
RDM,Redmond-Bend,44.254066,-121.149964
RDN,Redang,5.76528,103.007
RDR,Red River,47.961098,-97.401194
RDS,Rincon de los Sauces,-37.390617,-68.904211
RDU,Raleigh-durham,35.877639,-78.787472
RDV,Red Devil,61.788056,-157.350278
RDZ,Rodez,44.407869,2.482672
REA,Reao,-18.465861,-136.439706
REC,Recife,-8.126794,-34.923039
REG,Reggio Calabria,38.071206,15.651556
REI,Redlands,34.08525,-117.146388
REL,Trelew,-43.2105,-65.270319
REN,Orenburg,51.795786,55.456744
REP,Siem-reap,13.410666,103.81284
RES,Resistencia,-27.449986,-59.056125
RET,RÃ¸st,67.5278,12.1033
REU,Reus,41.147392,1.167172
REX,Reynosa,26.008908,-98.228513
REY,Reyes,-14.3044,-67.3534
RFD,Rockford,42.1953611,-89.0972222
RFP,Raiatea Island,-16.722861,-151.465856
RFS,Rosita,13.897222,-84.404722
RGA,Rio Grande,-53.777667,-67.749389
RGB,Regensburg,49.022,12.1111
RGI,Rangiroa,-14.954283,-147.6608
RGK,Gorno-Altaysk,51.966667,85.833333
RGL,Rio Gallegos,-51.608875,-69.312636
RGN,Yangon,16.907305,96.133222
RGO,Chongjin,41.4297,129.6488
RGS,Burgos,42.357628,-3.620764
RGT,Rengat,-0.352808,102.334917
RHD,Rio Hondo,-27.509946,-64.936666
RHE,Reims,49.31,4.05
RHI,Rhinelander,45.6312,-89.4675
RHO,Rhodos,36.405419,28.086192
RHP,Ramechhap,27.394005,86.06144
RIA,Santa Maria,-29.711358,-53.688153
RIB,Riberalta,-11,-66
RIC,Richmond,37.505167,-77.319667
RID,Richmond,39.7561006,-84.8427175
RIF,Richfield,38.7364361,-112.0989444
RIG,Rio Grande,-32.082617,-52.166542
RIK,Carrillo,9.866667,-85.483333
RIL,Rifle,39.5263056,-107.7269444
RIN,Ringi Cove,-8.12639,157.143
RIR,Riverside,33.988778,-117.409971
RIS,Rishiri Island,45.242006,141.186431
RIU,Rancho Murieta,38.486778,-121.102778
RIV,Riverside,33.880711,-117.259453
RIW,Riverton WY,43.064167,-108.459722
RIX,Riga,56.923611,23.971111
RIY,Mukalla,14.662639,49.375028
RJA,Rajahmundry,17.110361,81.818208
RJH,Rajshahi,24.437219,88.616511
RJK,Rijeka,45.216889,14.570267
RJL,LogroÃ±o-Agoncillo,42.4542,-2.32083
RJN,Rafsanjan,30.297714,56.051139
RKD,Rockland,44.0601111,-69.0992303
RKE,Copenhagen,55.585567,12.131428
RKH,Rock Hill,34.9878,-81.0572
RKP,Rockport,28.0862222,-97.0436944
RKS,Rock Springs,41.5942,-109.065
RKT,Ras Al Khaimah,25.613483,55.938817
RKV,Reykjavik,64.13,-21.940556
RKZ,Shigatse,29.351667,89.306944
RLG,Laage,53.918167,12.278333
RLK,Bayannur,40.926389,107.738889
RLO,Merlo,-32.349803,-65.179932
RMA,Roma,-26.545,148.775
RME,Rome,43.2338,-75.407033
RMF,Marsa Alam,25.557111,34.583711
RMG,Rome,34.3507778,-85.1586667
RMI,Rimini,44.020292,12.611747
RMK,Renmark,-34.118,140.404
RML,Colombo,6.821994,79.886208
RMP,Rampart,65.507778,-150.140833
RMQ,Taichung,24.264668,120.62058
RMS,Ramstein,49.436911,7.600283
RMT,Rimatara,-22.637253,-152.805192
RMY,Marshall,42.2511932,-84.9554443
RNA,Ulawa,-9.854722,161.979167
RNB,Ronneby,56.266667,15.265
RND,San Antonio,29.529675,-98.2789
RNE,Roanne,46.058334,4.001389
RNI,Corn Island,12.168611,-83.0675
RNJ,Yoron,27.043964,128.401517
RNL,Rennell Island,-11.5339,160.063
RNM,Ramona,33.0391667,-116.91525
RNN,Ronne,55.063267,14.759558
RNO,Reno,39.499108,-119.768108
RNP,Rongelap Island,11.1572,166.887
RNS,Rennes,48.069508,-1.734794
RNT,Renton,47.4931389,-122.21575
ROA,Roanoke VA,37.325472,-79.975417
ROB,Monrovia,6.233789,-10.362311
ROC,Rochester,43.118866,-77.672389
ROD,Rodby,54.65,11.35
ROI,Roi Et,16.116761,103.773797
ROK,Rockhampton,-23.381944,150.475278
ROO,Rondonopolis,-16.466667,-54.633333
ROP,Rota,14.174308,145.242536
ROR,Babelthuap,7.367303,134.544278
ROS,Rosario,-32.903611,-60.785
ROT,Rotorua,-38.109167,176.317222
ROV,Rostov,47.258208,39.818089
ROW,Roswell,33.301556,-104.530556
RPB,Roper Bar,-14.73457,134.5252
RPN,Rosh Pina,32.981047,35.571908
RPR,Raipur,21.180406,81.738753
RRA,Ronda,36.75,-5.166667
RRG,Rodriguez Island,-19.757658,63.360983
RRK,Rourkela,22.25665,84.814567
RRS,Roros,62.578411,11.342347
RSA,Santa Rosa,-36.588322,-64.275694
RSD,Rock Sound,24.8917,-76.177739
RSH,Russian Mission,61.775,-161.319444
RSI,Rio Sidra,8.966667,-80.333336
RSJ,Rosario,48.645556,-122.868056
RST,Rochester,43.908283,-92.500014
RSU,Yeosu,34.842328,127.61685
RSW,Fort Myers,26.536167,-81.755167
RTA,Rotuma,-12.4825,177.071
RTB,Roatan,16.316814,-86.522961
RTG,Ruteng,-8.597011,120.477061
RTM,Rotterdam,51.956944,4.437222
RTW,Saratov,51.334366,46.022952
RUA,Arua,3.05,30.917
RUH,Riyadh,24.95764,46.698776
RUK,Rukumkot,28.627,82.195
RUM,Rumjatar,27.303509,86.55043
RUN,St.-denis,-20.8871,55.510308
RUR,Rurutu,-22.434069,-151.360614
RUS,Marau,-9.86167,160.825
RUT,Rutland,43.5294,-72.9496
RVA,Farafangana,-22.805286,47.820614
RVD,Rio Verde,-17.790278,-50.918333
RVE,Saravena,6.916667,-71.9
RVK,RÃ¸rvik,64.8383,11.1461
RVN,Rovaniemi,66.564822,25.830411
RVR,Ceiba,18.245278,-65.643333
RVS,Tulsa,36.0396111,-95.9846389
RVT,Ravensthorpe,-33.797222,120.208056
RVV,Raivavae,-23.87,-147.67
RVY,Rivera,-30.974444,-55.476111
RWI,Rocky Mount,35.8563,-77.8919
RWL,Rawlins,41.8055975,-107.19994
RWN,Rivne,50.6071,26.1416
RXS,Roxas City,11.597669,122.751669
RYB,Rybinsk,58.1042,38.9294
RYG,Rygge,59.378933,10.785389
RYK,Rahim Yar Khan,28.3839,70.279572
RYN,Royan,45.628056,-0.9725
RYO,Rio Turbio,-51.533333,-72.3
RYY,Atlanta,34.0131569,-84.5970556
RZA,Santa Cruz,-50.01655,-68.579197
RZE,Rzeszow,50.109958,22.019
RZP,Taytay,11.05167,119.5183
RZR,Ramsar,36.909908,50.679589
S30,Lebanon,44.3179,-122.5577
S40,Prosser,46.128,-119.4773
S46,Port O\\'Connor,28.429977,-96.442859
SAA,SARATOGA,41.4448594,-106.8235264
SAB,Saba,17.645278,-63.220556
SAC,Sacramento,38.512524,-121.49347
SAD,Safford,32.8533333,-109.6350833
SAF,Santa Fe,35.617108,-106.089422
SAH,Sanaa,15.476258,44.219739
SAK,Saudarkrokur,65.731667,-19.572778
SAL,San Salvador,13.440947,-89.055728
SAN,San Diego,32.733556,-117.189667
SAP,San Pedro Sula,15.452639,-87.923556
SAQ,San Andros,25.053814,-78.048997
SAT,San Antonio,29.533694,-98.469778
SAV,Savannah,32.127583,-81.202139
SAW,Istanbul,40.898553,29.309219
SAX,Boca de SÃ¡balo,8.017,-78.2
SAY,Siena,43.256286,11.255036
SBA,Santa Barbara,34.426211,-119.840372
SBD,San Bernardino,34.0953521,-117.2348722
SBG,Sabang,5.874131,95.339672
SBH,Gustavia,17.9023,-62.8324
SBK,St.-brieuc Armor,48.537777,-2.854445
SBM,Sheboygan,43.7696,-87.851402
SBN,South Bend,41.708661,-86.31725
SBO,Santa Barbara,32.609139,-82.369944
SBP,San Luis Obispo,35.2368,-120.642
SBR,Saibai Island,-9.37833,142.625
SBS,Steamboat Springs,40.51625,-106.8663056
SBU,Springbok,-29.689333,17.939611
SBW,Sibu,2.261603,111.985322
SBY,Salisbury,38.340525,-75.510289
SBZ,Sibiu,45.785597,24.091342
SCC,Deadhorse,70.19475,-148.465167
SCE,State College Pennsylvania,40.849278,-77.848694
SCH,Scotia NY,42.85245555,-73.92886667
SCK,Stockton,37.894167,-121.238306
SCL,Santiago,-33.392975,-70.785803
SCM,Scammon Bay,61.845278,-165.571389
SCN,Saarbruecken,49.214553,7.109508
SCO,Aktau,43.86005,51.091978
SCQ,Santiago,42.896333,-8.415144
SCS,Scatsta,60.433,-1.3
SCT,Socotra,12.630672,53.905778
SCU,Santiago De Cuba,19.969769,-75.835414
SCV,Suceava,47.6875,26.354056
SCW,Syktyvkar,61.64705,50.84505
SCX,Salina Cruz,16.2126,-95.2016
SCY,San CristÃ_bal,-0.910206,-89.61745
SCZ,Santa Cruz/Graciosa Bay/Luova,-10.7203,165.795
SDC,Williamson,43.2347904,-77.119444
SDD,Lubango,-14.924733,13.575022
SDE,Santiago Del Estero,-27.765617,-64.310122
SDF,Louisville,38.1740858,-85.7364989
SDG,Sanandaj,35.245856,47.009247
SDJ,Sendai,38.139722,140.916944
